cliente_id,idade,renda_mensal,tempo_conta_meses,num_produtos,tem_cartao_credito,score_credito,respondeu_campanha
1944,56,10741.89,137,3,0,397.0,1
1945,52,16435.51,212,4,0,696.9,0
1946,20,12005.52,156,1,1,639.9,1
1947,67,4388.52,26,3,0,350.4,0
1948,54,41547.44,82,5,0,362.2,1
1949,61,13472.49,83,2,1,359.6,0
1950,61,24178.35,131,2,1,698.4,0
1951,68,3122.45,73,3,0,377.9,0
1952,47,35267.63,100,2,0,557.3,1
1953,55,17197.49,223,5,0,496.3,0
1954,51,37492.1,49,4,1,602.8,0
1955,29,21207.75,145,5,0,688.6,1
1956,36,10592.02,63,2,1,676.6,1
1957,54,26145.58,55,4,1,583.5,1
1958,61,7394.72,151,5,1,555.4,1
1959,76,22586.42,34,1,1,518.8,0
1960,76,16547.97,105,1,1,774.1,1
1961,66,45686.02,105,4,0,482.0,1
1962,78,3985.51,69,4,0,442.7,1
1963,34,35006.85,15,4,1,708.8,0
1964,27,9954.81,175,1,1,497.9,0
1965,74,16633.21,3,5,1,765.8,1
1966,72,21360.19,211,4,1,480.3,1
1967,66,45492.74,156,1,0,686.1,1
1968,64,12886.34,3,4,1,324.8,0
1969,29,5474.13,102,4,1,512.1,1
1970,79,16615.79,4,4,0,488.8,0
1971,33,6129.12,88,1,0,749.2,1
1972,41,7301.23,159,5,0,831.9,0
1973,36,29118.68,45,1,0,553.5,0
1974,25,3984.19,187,1,1,753.7,0
1975,48,2515.61,45,4,1,684.8,1
1976,38,36006.29,75,3,1,832.1,0
1977,34,18720.71,165,3,1,746.1,1
1978,40,7143.39,193,3,1,342.6,0
1979,54,13427.03,9,1,1,692.3,0
1980,71,32462.24,145,4,1,594.5,0
1981,33,14501.29,118,3,1,309.0,0
1982,23,25231.54,65,2,1,438.2,0
1983,25,6963.07,131,2,0,807.0,0
1984,42,29816.59,239,2,1,809.3,1
1985,35,16487.81,26,5,0,739.4,1
1986,42,31721.45,181,4,0,840.0,0
1987,29,40611.35,159,1,0,743.6,1
1988,32,30970.67,26,1,0,305.6,0
1989,76,15491.63,23,4,1,458.3,0
1990,43,13531.44,30,5,0,316.8,0
1991,58,17043.63,10,4,0,351.8,0
1992,62,9066.41,72,5,1,420.4,0
1993,43,9877.42,236,3,0,577.0,0
1994,64,39743.86,217,3,1,766.1,1
1995,49,19851.9,64,5,1,774.1,0
1996,27,22363.76,150,4,1,638.9,1
1997,33,30108.42,143,3,1,810.5,1
1998,24,29893.02,123,4,0,575.0,0
1999,34,4301.47,105,3,1,789.0,1
2000,40,41745.5,184,4,0,549.7,0
2001,43,9689.0,74,4,0,452.5,0
2002,38,36430.51,148,2,1,804.0,0
2003,39,38860.88,105,5,0,513.4,1
2004,75,36030.08,47,1,1,576.9,0
2005,24,29369.9,87,5,0,480.9,1
2006,31,1715.84,53,4,0,664.6,1
2007,32,18658.4,181,4,0,847.3,1
2008,70,30637.13,129,5,0,314.0,0
2009,24,19985.11,2,4,1,794.9,1
2010,26,43310.51,58,3,1,302.2,0
2011,68,16131.31,147,4,0,500.3,1
2012,65,15383.2,190,5,0,392.7,1
2013,25,14033.89,206,5,0,716.5,0
2014,67,17306.26,72,5,0,327.8,1
2015,76,28312.84,230,2,1,604.4,0
2016,40,35643.75,140,2,0,462.2,0
2017,46,33465.83,154,2,0,373.5,0
2018,35,40578.17,27,2,0,724.5,1
2019,48,44409.79,29,2,1,419.6,0
2020,47,40987.87,15,2,0,423.0,0
2021,69,1928.32,174,2,1,451.3,0
2022,56,37059.98,129,5,1,622.7,1
2023,52,11211.58,60,1,0,662.8,0
2024,35,7513.47,107,2,0,309.7,0
2025,76,32285.95,220,5,0,433.0,1
2026,59,16667.42,185,1,1,537.0,0
2027,56,3798.74,3,2,1,482.6,0
2028,34,7743.86,115,1,0,786.3,0
2029,31,1045.54,146,1,1,733.2,1
2030,48,45257.96,52,3,0,644.2,0
2031,41,2206.28,60,4,0,485.9,1
2032,52,11263.33,34,3,0,685.4,0
2033,61,21396.88,96,1,0,764.0,1
2034,77,18471.99,221,5,0,627.2,1
2035,62,45674.57,89,2,0,731.5,1
2036,51,2974.16,60,4,1,712.0,0
2037,20,26098.52,154,2,1,614.5,0
2038,54,34343.49,231,5,1,471.7,1
2039,60,46653.2,200,4,0,710.2,1
2040,57,31398.19,19,3,0,413.7,0
2041,43,40384.01,111,1,0,728.7,0
2042,72,5102.52,234,5,1,742.5,1
2043,40,19911.04,22,1,0,752.2,1
2044,61,19323.41,221,1,1,560.1,0
2045,56,44428.12,161,2,0,405.9,1
2046,32,8417.19,166,5,1,354.8,1
2047,73,8442.42,128,1,0,708.8,1
2048,66,17099.35,237,3,0,787.4,0
2049,21,3668.84,238,4,1,658.0,0
2050,46,9940.44,35,5,1,379.3,0
2051,39,48295.27,107,2,1,814.2,1
2052,42,21981.01,128,5,0,844.0,1
2053,30,31968.94,195,2,1,538.4,1
2054,35,36579.45,83,4,1,627.2,0
2055,50,18981.11,138,3,0,727.5,0
2056,33,8214.13,219,1,0,705.0,0
2057,62,11122.47,143,5,1,832.3,1
2058,59,16350.06,139,2,0,363.2,0
2059,61,32167.35,111,4,1,619.4,0
2060,79,20515.75,90,1,1,680.6,1
2061,19,1333.92,24,4,1,789.6,0
2062,72,26646.95,77,3,0,780.8,0
2063,52,46154.16,224,1,1,837.9,0
2064,59,40791.8,101,1,1,581.6,0
2065,51,41435.36,132,1,0,756.9,1
2066,47,39957.84,13,2,1,535.0,0
2067,76,16862.81,201,1,1,532.3,0
2068,72,38494.5,185,4,1,439.3,1
2069,30,8014.91,98,2,0,750.0,1
2070,30,33228.09,120,1,1,842.2,1
2071,35,32436.86,37,4,0,441.0,1
2072,49,2252.92,48,4,0,330.9,0
2073,49,39610.54,199,5,1,748.5,1
2074,52,45259.16,1,4,1,641.1,1
2075,76,14103.35,60,3,0,827.8,1
2076,56,40807.15,140,1,1,438.7,0
2077,63,5037.89,149,1,1,339.1,1
2078,69,30398.43,139,1,0,570.8,1
2079,46,24796.7,44,4,1,347.0,1
2080,79,27750.25,115,4,1,444.0,0
2081,66,46384.05,186,1,0,369.3,1
2082,46,43694.45,108,2,1,423.3,0
2083,79,39469.1,44,2,0,358.4,1
2084,70,14411.22,78,3,0,824.6,1
2085,61,45679.11,226,5,1,453.2,1
2086,74,5777.88,162,3,0,544.1,1
2087,33,42813.13,25,1,1,794.2,1
2088,73,17079.84,132,1,1,672.5,1
2089,61,3634.84,192,1,0,639.9,1
2090,64,33798.49,116,5,0,688.1,0
2091,74,12332.72,119,4,0,755.9,1
2092,27,12934.99,218,5,0,782.7,0
2093,47,15996.31,144,3,0,653.5,0
2094,42,4120.55,10,4,0,789.5,0
2095,80,9679.23,109,4,1,594.5,1
2096,56,1251.84,194,3,1,452.5,0
2097,37,22825.07,35,4,0,784.0,1
2098,22,5128.51,211,2,1,597.8,1
2099,18,34449.98,134,3,0,798.4,1
2100,47,12545.52,19,3,0,322.1,0
2101,66,47235.13,187,2,1,518.6,1
2102,20,43691.33,181,5,1,821.3,0
2103,62,15182.6,8,5,0,437.3,1
2104,31,39377.56,206,5,0,817.8,0
2105,73,40359.0,10,4,0,824.6,0
2106,47,49341.59,195,2,1,785.2,0
2107,67,30294.16,166,3,0,610.0,0
2108,21,5016.32,29,3,0,655.8,0
2109,35,32695.02,15,3,1,778.3,0
2110,79,31624.01,87,4,1,726.7,1
2111,54,32279.18,23,4,1,646.6,1
2112,42,16050.14,210,5,0,840.2,0
2113,65,43124.3,46,4,0,677.1,1
2114,18,48014.14,211,5,1,836.5,0
2115,70,11667.91,28,5,0,331.6,1
2116,63,5319.46,26,3,0,376.4,0
2117,32,10532.22,10,4,1,548.3,1
2118,26,41207.05,175,5,1,511.7,1
2119,32,34155.59,4,2,0,730.5,1
2120,66,32166.32,55,2,1,388.3,0
2121,74,20687.86,66,4,1,836.9,1
2122,41,29313.57,67,3,0,473.3,0
2123,21,16085.83,135,3,0,535.9,0
2124,29,24382.8,55,5,0,451.1,0
2125,76,39860.09,208,4,0,618.6,1
2126,75,49080.84,31,2,0,332.2,1
2127,54,46691.96,74,5,0,382.3,0
2128,78,46759.43,19,5,1,710.2,1
2129,54,20708.96,156,1,1,402.6,0
2130,60,23970.7,81,4,1,429.5,0
2131,77,35576.13,156,5,0,736.1,1
2132,23,46187.4,147,2,0,351.3,0
2133,56,7957.72,229,1,0,540.6,0
2134,73,15907.85,87,2,0,312.7,0
2135,80,7823.1,20,3,0,490.7,0
2136,63,30988.42,13,1,1,684.4,0
2137,41,16008.75,77,1,0,349.6,0
2138,28,16979.28,43,5,1,788.6,0
2139,79,4474.88,139,3,0,800.2,0
2140,30,18140.01,176,5,1,357.7,0
2141,51,43262.33,143,4,1,844.9,1
2142,42,12420.57,145,2,1,463.6,0
2143,24,35064.19,182,2,1,346.3,1
2144,69,31851.79,50,5,1,302.8,1
2145,21,43310.75,28,2,1,524.7,0
2146,76,7482.11,211,2,1,646.4,0
2147,25,48901.91,4,4,0,482.7,0
2148,37,29548.8,22,3,0,760.2,1
2149,46,49778.23,214,1,1,694.1,0
2150,80,45664.22,119,5,0,492.6,1
2151,71,11854.35,101,5,0,703.9,1
2152,70,3751.94,39,4,1,817.3,0
2153,68,13526.32,34,4,0,351.2,0
2154,62,26850.62,97,1,1,468.4,1
2155,63,9408.22,44,3,0,554.8,0
2156,27,9205.53,170,5,1,573.9,0
2157,60,23667.08,40,4,0,598.2,0
2158,51,2630.13,97,5,1,465.3,1
2159,74,6972.52,140,2,0,667.0,1
2160,43,21377.21,130,5,0,654.8,0
2161,58,4093.37,156,3,0,617.8,0
2162,66,20441.0,74,3,1,362.6,0
2163,75,24226.31,86,5,1,562.3,0
2164,20,23112.06,209,2,0,495.9,0
2165,73,43589.57,90,3,0,570.1,0
2166,23,26973.06,67,4,1,807.0,0
2167,22,23931.04,199,5,0,564.3,0
2168,22,21124.75,236,2,0,307.7,0
2169,71,41063.55,200,4,1,541.4,1
2170,64,44857.77,212,5,1,751.4,0
2171,40,42808.88,76,2,0,729.0,0
2172,66,34003.78,227,4,1,582.4,0
2173,26,7730.73,209,3,0,437.4,1
2174,52,14566.63,92,5,0,555.8,0
2175,37,3257.09,233,5,1,610.0,0
2176,75,46610.38,10,3,0,849.9,1
2177,66,33379.13,86,1,1,654.3,0
2178,78,37571.78,102,4,1,681.8,0
2179,76,16267.02,185,3,0,570.3,1
2180,59,42437.02,225,5,1,495.0,1
2181,52,13720.56,214,4,0,747.1,0
2182,67,1080.54,108,4,1,572.2,0
2183,35,19444.33,165,1,0,847.1,1
2184,79,28967.31,205,5,1,551.4,1
2185,34,24456.54,91,2,0,337.4,1
2186,41,43241.73,192,1,0,675.4,1
2187,20,6164.86,79,1,1,325.7,0
2188,49,28137.35,86,2,0,437.8,0
2189,52,26135.99,222,2,0,494.6,0
2190,55,14788.26,107,1,0,706.7,0
2191,30,41289.18,168,4,0,571.8,1
2192,73,37889.58,101,3,0,315.8,0
2193,78,36910.1,226,3,0,639.3,1
2194,64,43933.43,108,1,1,526.3,0
2195,42,36416.45,60,4,1,807.0,0
2196,26,12360.22,226,2,1,574.8,0
2197,21,35572.57,48,1,1,689.9,1
2198,31,16077.44,117,5,0,420.4,0
2199,54,12866.56,227,4,0,718.5,0
2200,51,4577.18,106,5,1,696.5,0
2201,28,37457.4,147,5,0,797.2,1
2202,58,35839.05,200,1,1,318.6,0
2203,73,12490.47,231,4,0,546.1,1
2204,20,37719.57,33,5,0,673.5,0
2205,76,45974.2,44,4,1,352.3,1
2206,45,6293.42,220,3,0,525.8,1
2207,46,12399.2,165,5,1,818.2,1
2208,26,37762.78,112,5,1,539.8,0
2209,20,14450.83,89,4,1,842.0,1
2210,42,31608.53,36,3,0,331.3,0
2211,51,4977.05,81,5,0,694.8,0
2212,29,23157.92,88,1,1,619.6,0
2213,59,37215.48,149,4,0,575.3,0
2214,26,34639.18,130,4,1,834.0,0
2215,32,40938.53,31,5,1,371.3,1
2216,57,43995.15,108,3,0,792.8,1
2217,42,38885.99,225,5,1,680.2,0
2218,22,33907.8,30,2,0,442.4,0
2219,28,2554.4,204,5,0,795.9,1
2220,76,27213.37,172,2,0,536.1,0
2221,51,2847.19,12,1,1,747.8,0
2222,41,40595.32,51,4,1,513.9,0
2223,77,16715.5,121,4,0,768.0,0
2224,32,28559.04,177,3,0,650.1,0
2225,55,14692.82,152,5,1,377.6,0
2226,25,39342.51,152,1,0,657.3,0
2227,76,44438.62,188,2,0,405.2,0
2228,22,20533.48,139,3,1,526.6,1
2229,65,43283.2,13,1,1,393.7,0
2230,43,14086.68,91,1,1,312.1,0
2231,35,27198.39,200,2,0,416.5,0
2232,23,43079.31,74,2,1,595.0,1
2233,54,16968.19,200,4,1,564.9,1
2234,77,47748.07,192,5,1,575.8,1
2235,65,6972.1,20,3,1,436.2,0
2236,30,1895.48,72,5,1,676.8,0
2237,45,45302.63,73,3,1,687.3,0
2238,22,4363.78,71,1,1,496.9,1
2239,30,49602.57,78,2,0,784.6,1
2240,34,47618.45,28,2,1,654.2,1
2241,67,7714.02,130,1,0,692.2,0
2242,57,27341.65,121,1,0,452.5,0
2243,62,10061.09,43,3,1,300.3,0
2244,49,21979.6,8,1,0,776.0,1
2245,79,4009.83,13,3,1,752.3,0
2246,46,11972.3,213,5,0,367.8,0
2247,68,18800.37,111,2,1,505.8,1
2248,75,22493.73,220,2,0,663.7,1
2249,20,48897.32,35,2,1,658.7,1
2250,73,40585.42,23,5,1,773.2,1
2251,57,37133.09,46,5,0,377.1,0
2252,51,27315.02,15,4,0,536.5,0
2253,57,42159.89,130,3,1,353.5,1
2254,44,17626.82,61,3,0,514.3,1
2255,30,35736.06,115,4,1,308.3,0
2256,62,49695.41,204,2,0,794.1,0
2257,50,16416.82,64,3,1,589.9,0
2258,23,34026.86,52,3,0,767.4,1
2259,41,42371.43,164,2,1,332.9,1
2260,36,45874.57,195,1,0,425.1,1
2261,33,36178.7,69,1,1,442.7,0
2262,57,14896.79,67,4,0,512.7,0
2263,45,16987.83,175,5,1,741.6,0
2264,50,2017.14,83,3,0,512.6,0
2265,76,38283.41,2,3,0,412.6,0
2266,76,3094.24,172,4,1,335.7,0
2267,65,43367.97,229,4,0,343.7,0
2268,58,6814.37,192,3,0,718.0,0
2269,30,9421.95,209,2,1,544.6,1
2270,60,24349.8,78,2,1,699.4,1
2271,62,37156.14,28,5,1,675.3,1
2272,42,7811.11,219,3,1,374.4,0
2273,70,22563.48,54,3,0,378.6,0
2274,59,24659.71,202,3,0,715.4,1
2275,53,11402.0,67,3,0,696.7,0
2276,80,6662.36,164,4,1,507.9,1
2277,44,41984.63,102,1,0,342.6,0
2278,55,25620.82,120,3,0,306.7,0
2279,77,1704.68,191,1,1,458.5,0
2280,24,40346.08,153,2,0,305.1,1
2281,22,49058.9,214,5,0,426.5,0
2282,60,30690.38,48,2,1,530.7,1
2283,62,25681.71,167,3,0,366.8,0
2284,75,44042.38,47,2,1,357.4,1
2285,74,47673.32,222,4,1,793.0,1
2286,68,37972.31,21,1,0,622.0,0
2287,48,22827.19,158,3,0,814.0,0
2288,40,30018.85,92,4,0,490.2,0
2289,59,35345.83,159,1,1,672.4,0
2290,27,10519.4,121,4,1,412.6,0
2291,49,22912.85,116,2,0,640.1,1
2292,60,41661.24,154,3,0,371.3,1
2293,70,33081.54,235,2,1,301.1,0
2294,47,21149.0,150,5,0,812.3,0
2295,56,33504.76,149,3,0,605.2,0
2296,48,6792.9,1,2,1,809.8,1
2297,35,20673.38,165,3,0,483.6,0
2298,53,39863.3,77,1,0,480.3,0
2299,19,11804.93,85,3,0,520.4,0
2300,31,10112.11,46,3,0,688.3,1
2301,30,47590.11,137,1,1,611.2,0
2302,46,11284.98,145,2,1,808.9,0
2303,29,13785.01,47,3,1,314.0,0
2304,56,48511.18,213,4,1,689.5,1
2305,19,37000.72,223,3,0,481.7,0
2306,49,35280.23,231,2,0,399.1,0
2307,30,42793.39,59,1,0,580.7,0
2308,63,6675.33,54,2,0,577.8,0
2309,44,35591.86,86,5,1,375.4,0
2310,66,25680.74,12,3,0,411.0,0
2311,58,41628.38,192,3,0,524.5,0
2312,34,25898.94,6,1,1,524.8,0
2313,57,31391.83,53,3,1,474.7,1
2314,48,24409.36,144,4,1,381.7,1
2315,51,24429.79,90,4,0,302.4,0
2316,77,38630.53,5,2,1,833.6,1
2317,41,31799.75,73,1,0,818.9,0
2318,62,32029.9,174,5,0,566.0,1
2319,52,23063.84,232,2,1,847.3,0
2320,65,27024.37,14,1,1,670.5,0
2321,23,37540.17,172,1,1,337.9,0
2322,36,41471.11,191,2,0,364.7,0
2323,47,35131.51,106,2,0,803.9,0
2324,24,46279.58,222,3,0,646.5,1
2325,27,41195.88,52,5,1,763.8,1
2326,58,28531.33,116,4,0,794.0,0
2327,49,33898.9,26,3,0,546.4,1
2328,51,46389.11,53,1,0,326.7,0
2329,80,31339.23,109,5,0,403.6,1
2330,45,41415.54,29,5,1,336.6,1
2331,77,34751.71,19,2,0,403.8,1
2332,32,28044.88,47,5,1,525.8,1
2333,47,12850.07,136,5,1,365.0,1
2334,54,21873.88,23,1,0,391.7,0
2335,46,48419.4,117,3,0,545.2,0
2336,39,33230.5,106,5,1,487.1,0
2337,21,28655.37,163,2,0,557.2,0
2338,37,46714.87,223,3,1,536.0,0
2339,49,29739.08,53,2,0,654.5,0
2340,53,26778.04,227,5,0,815.5,0
2341,67,38206.23,96,3,1,359.3,0
2342,21,35920.62,186,5,0,354.6,0
2343,44,10464.84,5,1,1,769.0,0
2344,34,24094.11,16,3,1,578.5,1
2345,29,24153.26,17,2,0,721.5,0
2346,39,19533.0,160,1,1,418.5,0
2347,34,26347.38,102,4,0,755.9,1
2348,27,21242.26,224,2,0,808.1,1
2349,71,10767.93,180,5,0,649.5,1
2350,18,21205.96,20,2,1,358.2,0
2351,39,4541.57,112,4,0,792.4,0
2352,43,29213.51,120,2,0,735.9,1
2353,73,42829.07,194,1,1,713.0,1
2354,76,36539.07,212,2,1,320.2,1
2355,35,18659.31,111,3,1,739.4,0
2356,67,5266.49,210,4,1,375.9,1
2357,31,10905.32,1,2,0,422.3,0
2358,64,27729.03,58,4,0,617.4,0
2359,46,11145.8,93,1,0,445.7,0
2360,29,27654.68,221,3,0,663.7,0
2361,53,12348.35,211,5,1,634.4,0
2362,76,42597.27,172,2,1,359.5,0
2363,52,20466.3,232,1,0,660.8,0
2364,69,13031.98,6,4,1,808.2,0
2365,78,40803.98,108,4,1,388.6,0
2366,29,17799.11,103,1,1,628.4,0
2367,24,6462.9,50,2,1,488.0,0
2368,46,28950.07,118,5,1,552.8,0
2369,28,29496.65,110,2,0,457.9,0
2370,50,36020.09,200,3,0,494.8,1
2371,23,12770.75,88,2,1,315.9,1
2372,64,22744.8,20,3,1,839.9,0
2373,32,14836.03,14,4,0,643.6,1
2374,49,4966.73,133,3,0,575.4,1
2375,68,43954.08,169,5,1,511.0,1
2376,28,36714.62,40,1,1,596.7,0
2377,75,15771.69,34,3,1,509.1,0
2378,40,30369.28,124,2,0,497.9,1
2379,43,10861.93,208,3,1,555.2,1
2380,51,44621.59,45,4,1,451.8,0
2381,63,6630.41,199,3,1,399.0,0
2382,51,1188.02,80,5,1,606.1,1
2383,46,25598.4,71,3,1,763.5,1
2384,21,29573.26,155,5,1,384.1,0
2385,34,29369.3,78,2,1,318.0,0
2386,52,3671.08,78,4,1,435.7,0
2387,30,16388.15,172,1,0,838.8,0
2388,58,25460.75,33,2,0,755.8,0
2389,56,11612.38,33,2,0,627.7,1
2390,32,43758.67,44,1,1,811.1,1
2391,72,5268.36,20,3,0,544.9,0
2392,46,24881.84,111,3,0,840.8,0
2393,46,34879.39,164,3,0,463.0,0
2394,28,13825.8,7,4,0,432.2,0
2395,69,31587.8,160,2,0,650.9,0
2396,49,41639.87,240,5,1,508.0,0
2397,19,10326.51,195,1,0,644.5,1
2398,64,45943.81,167,2,1,467.7,1
2399,31,28124.37,221,3,1,639.9,0
2400,37,15662.37,24,1,0,451.7,0
2401,39,22112.06,214,5,1,328.0,1
2402,28,16297.4,70,2,0,801.7,0
2403,44,36530.45,112,2,1,785.8,0
2404,20,40018.73,216,4,1,833.9,1
2405,34,41813.93,104,2,0,694.1,0
2406,79,49302.64,215,2,1,675.5,1
2407,61,39772.93,54,5,1,607.5,1
2408,73,30467.82,38,5,1,369.3,0
2409,45,17621.79,74,1,1,404.1,0
2410,46,27685.18,80,3,1,459.2,1
2411,38,3012.34,203,5,1,789.6,1
2412,64,37496.43,32,1,1,395.1,1
2413,33,22851.82,45,2,1,807.6,0
2414,54,1981.14,61,1,0,587.5,0
2415,76,4062.84,198,1,1,693.6,1
2416,37,19985.86,216,1,0,360.6,1
2417,23,29587.65,225,1,0,448.0,0
2418,36,23745.99,53,5,1,827.2,0
2419,74,31341.01,128,3,1,446.4,0
2420,22,24534.42,179,1,0,463.1,1
2421,20,33423.49,76,4,0,408.7,0
2422,76,11737.18,184,2,0,371.0,0
2423,18,6529.32,27,2,1,428.3,0
2424,75,30225.26,166,2,1,653.3,1
2425,77,24749.79,62,2,1,550.5,0
2426,55,2316.52,18,2,0,604.6,0
2427,32,19643.61,127,1,1,367.3,0
2428,51,6200.15,109,3,1,741.2,0
2429,78,27036.48,103,4,1,731.3,1
2430,52,20393.11,192,5,1,311.9,1
2431,66,31044.44,77,4,0,510.9,0
2432,42,40474.51,117,5,1,337.8,0
2433,41,15683.77,104,5,1,735.7,0
2434,29,48143.0,158,4,0,705.5,1
2435,35,27246.09,49,1,1,796.1,1
2436,32,31296.25,169,2,0,430.0,0
2437,61,34352.95,116,1,0,551.0,0
2438,33,33669.84,141,2,1,401.5,0
2439,44,26037.57,162,3,0,504.2,1
2440,25,22009.45,100,5,1,587.2,1
2441,77,3635.32,222,4,0,329.3,1
2442,63,2082.21,125,3,0,693.2,0
2443,42,18540.1,25,2,1,598.8,0
2444,34,17349.38,194,1,0,755.9,0
2445,46,19997.06,128,4,1,449.5,0
2446,70,7780.04,100,5,1,796.8,1
2447,25,37170.25,146,3,1,849.3,0
2448,32,42991.26,5,5,1,805.6,0
2449,44,46997.02,19,2,0,727.8,1
2450,63,25125.75,170,5,1,746.8,0
2451,67,35342.42,18,1,0,615.6,0
2452,69,42922.01,121,3,1,404.6,0
2453,24,21496.26,32,3,0,672.4,0
2454,20,16161.23,149,1,0,692.0,0
2455,46,46899.5,10,5,0,842.0,0
2456,61,26268.15,37,1,0,597.7,1
2457,70,25365.44,177,4,1,449.3,1
2458,41,9742.39,86,1,1,676.0,1
2459,77,6299.6,13,5,0,838.7,0
2460,75,42263.24,183,1,0,397.5,0
2461,20,31092.53,145,2,1,479.3,0
2462,37,16965.4,9,1,0,598.0,0
2463,63,10395.07,88,1,0,393.6,0
2464,32,28219.37,172,5,1,312.2,0
2465,42,29612.05,206,4,0,485.3,0
2466,47,11142.69,46,4,0,776.0,1
2467,31,42718.88,136,5,1,323.9,1
2468,24,5128.95,119,5,0,535.9,0
2469,34,18448.56,165,5,1,719.2,0
2470,79,34338.84,19,2,1,824.3,1
2471,61,14431.9,191,3,1,842.0,0
2472,37,41556.08,220,1,1,532.1,0
2473,53,37253.52,174,5,0,822.7,1
2474,26,39662.12,233,5,1,319.5,1
2475,55,6836.22,94,5,1,710.3,1
2476,65,7886.81,199,4,0,653.5,0
2477,74,15037.21,26,5,1,437.2,0
2478,77,26385.78,232,1,0,579.0,1
2479,80,37652.79,46,5,1,371.3,1
2480,39,41990.01,118,1,1,779.4,1
2481,71,35512.43,46,2,1,496.8,1
2482,70,46501.25,203,3,1,644.3,1
2483,70,37198.43,14,4,0,387.3,0
2484,19,16007.13,85,1,0,413.4,0
2485,41,13988.98,63,2,0,845.6,0
2486,25,35113.43,72,3,1,714.2,1
2487,28,10450.66,3,3,1,829.1,1
2488,30,5543.03,28,3,1,462.7,1
2489,34,27078.92,125,1,0,390.5,0
2490,25,41260.44,157,2,1,576.7,0
2491,38,5967.61,87,5,0,572.1,0
2492,35,39802.67,146,2,0,396.2,0
2493,47,40767.03,163,2,0,703.3,1
2494,35,24631.43,77,2,1,499.0,1
2495,63,3808.21,76,1,1,402.5,0
2496,64,9554.9,175,1,1,482.6,0
2497,48,35663.89,114,1,1,610.0,1
2498,55,35877.12,133,2,0,699.6,0
2499,49,45019.41,231,1,0,565.0,0
2500,28,29551.62,75,3,1,589.1,1
2501,62,7081.26,59,1,1,376.4,0
2502,42,6949.33,203,4,1,803.1,0
2503,50,36335.49,59,1,0,810.8,1
2504,77,10005.45,239,1,1,675.9,1
2505,55,17090.89,234,1,0,309.7,0
2506,58,24873.39,47,1,0,595.4,0
2507,25,2213.48,95,4,0,646.1,1
2508,28,13192.13,223,5,0,847.1,0
2509,39,20986.59,141,1,0,847.8,0
2510,68,14702.18,78,3,0,771.7,0
2511,41,7682.15,113,4,0,335.1,0
2512,58,36672.6,109,5,1,824.3,0
2513,34,40844.24,106,1,1,637.0,1
2514,29,13616.47,89,5,1,740.5,1
2515,74,38946.56,33,3,0,524.0,0
2516,63,19892.12,97,4,0,475.8,1
2517,49,25827.6,190,4,1,554.8,0
2518,32,42944.05,79,5,0,380.8,0
2519,33,37747.73,16,1,0,496.4,0
2520,71,40450.73,44,2,0,771.7,0
2521,39,7705.41,186,4,0,320.9,0
2522,45,4416.25,120,2,0,383.0,1
2523,37,44776.83,230,4,0,368.8,0
2524,50,20003.88,134,1,0,521.7,0
2525,27,15106.1,108,1,0,848.3,0
2526,57,36510.12,217,4,0,395.3,1
2527,49,41984.36,143,5,0,380.0,0
2528,67,43261.99,4,1,0,803.3,1
2529,77,16483.86,56,1,0,785.1,1
2530,50,42758.41,64,3,1,317.7,0
2531,19,3005.76,196,1,0,713.4,0
2532,50,3433.41,222,3,0,660.5,1
2533,50,31552.44,162,1,1,722.3,1
2534,58,4092.21,219,1,1,572.0,0
2535,30,16905.85,95,5,1,845.3,1
2536,47,33965.04,56,5,0,324.1,0
2537,50,17526.08,32,1,0,428.9,0
2538,30,9800.39,236,4,1,518.1,0
2539,69,14786.18,231,4,1,547.4,0
2540,43,23421.19,116,1,1,806.8,0
2541,39,24293.91,9,4,0,608.0,1
2542,56,39367.01,191,1,0,324.8,0
2543,19,37757.51,105,5,1,524.3,0
2544,55,23384.07,200,2,0,529.1,1
2545,56,42437.7,78,3,0,831.0,1
2546,43,6597.62,161,4,1,629.6,0
2547,63,13512.31,87,4,1,649.6,0
2548,75,41570.85,21,5,1,692.3,1
2549,67,19521.71,55,4,0,723.5,0
2550,32,49077.9,76,1,0,649.3,0
2551,51,23846.41,185,1,0,430.5,0
2552,59,39804.85,130,2,0,780.7,0
2553,72,20713.05,141,2,0,702.7,0
2554,61,21822.72,126,2,1,708.0,0
2555,66,19761.27,132,1,0,848.1,0
2556,57,36234.71,84,2,0,741.4,0
2557,28,27828.38,178,2,1,756.0,0
2558,78,47245.13,115,1,1,823.3,1
2559,20,13293.63,48,5,1,383.1,1
2560,76,5927.57,123,4,1,573.8,1
2561,23,20269.81,78,3,0,619.3,0
2562,26,31218.92,30,1,0,481.1,0
2563,23,43179.15,29,1,1,761.7,1
2564,26,17963.65,136,3,0,719.3,0
2565,56,33035.55,140,3,1,696.5,0
2566,48,18159.74,41,2,0,848.4,1
2567,49,31243.76,230,3,0,442.7,1
2568,58,44355.59,26,4,0,704.5,0
2569,67,12336.52,50,4,1,603.3,0
2570,29,20807.84,2,4,1,472.1,0
2571,25,49669.99,55,4,0,388.3,0
2572,25,43559.29,104,4,0,792.7,1
2573,67,28667.35,184,2,1,627.5,0
2574,45,26314.75,14,1,1,753.7,0
2575,79,14945.42,134,3,0,599.9,0
2576,37,26343.26,234,1,0,421.0,0
